campaign_id,item_id,platform,post_id,user_id,timestamp,post_text,hashtags,country,region,city,sentiment_score,sentiment_label,topic_classification,ad_mention,emoji_score
CMP004,ITEM_1016,TikTok,fb95998a-6280-46a1-94ef-8134d911cd06,user_408,9/1/2025 6:51,Reveal say give threat on heart.,['#FitInStyle'],USA,Florida,Orlando,0.92,Positive,Brand Perception,TRUE,3
CMP001,ITEM_1015,Twitter,3455ef85-9196-4af1-bb3c-d6884892ba86,user_918,4/30/2025 4:24,Them bank hundred father according last girl evidence within they.,['#SneakerDrop'],USA,Arizona,Phoenix,0.55,Positive,Brand Perception,FALSE,0
CMP005,ITEM_1018,Facebook,1d64d01b-1181-496b-b066-47e8fa39a9c6,user_840,9/24/2025 23:43,Either challenge car hot cell garden sister education.,['#FootwearGoals'],USA,Colorado,Denver,0.95,Positive,Brand Perception,TRUE,2
CMP003,ITEM_1012,Facebook,e6b15693-34b5-418f-bd50-177437cb90ce,user_944,4/11/2025 20:42,Book nearly doctor carry environment contain term service collection.,['#FootwearGoals'],USA,Florida,Miami,0.37,Positive,Delivery,TRUE,0
CMP005,ITEM_1013,YouTube,98db0789-c7af-4f0a-be41-24c5662a4595,user_380,9/25/2025 17:07,Begin sit none activity himself happy effort reduce.,['#SneakerDrop'],USA,Georgia,Atlanta,0.86,Positive,Brand Perception,FALSE,4
CMP003,ITEM_1018,Facebook,94b04edb-221c-4717-ad53-8f04840ccd86,user_52,6/5/2025 4:31,How case animal nearly officer station.,['#FootwearGoals'],USA,California,San Diego,0.61,Positive,Brand Perception,FALSE,4
CMP001,ITEM_1042,YouTube,7bd0f350-558f-44d0-acea-6c3664373aa2,user_746,6/2/2025 8:25,Where specific run authority ability crime market real join research citizen so.,['#FootwearGoals'],USA,Colorado,Denver,0.98,Positive,Brand Perception,FALSE,5
CMP004,ITEM_1046,Facebook,2779870c-113d-4029-af64-6ce8e73ec724,user_147,6/29/2025 14:20,Finally lead individual plant floor couple partner respond take computer bring.,['#RunFast2025'],USA,Illinois,Chicago,0.57,Positive,Brand Perception,TRUE,0
CMP001,ITEM_1019,Instagram,ff538ea8-4dc2-4d53-8712-7b101995fce5,user_976,4/4/2025 3:52,Which series state wonder data benefit situation wonder.,['#RunFast2025'],USA,Illinois,Chicago,0.44,Positive,Product Review,FALSE,4
CMP005,ITEM_1016,Twitter,ed29c896-a133-48b2-af22-bc68990a1bfe,user_0,7/8/2025 11:51,Fact night marriage very little cut.,['#SneakerDrop'],USA,Florida,Miami,-0.81,Negative,Brand Perception,TRUE,1
CMP004,ITEM_1010,TikTok,0edf562b-a159-42e6-a690-9e56b2df8f9a,user_116,9/2/2025 9:37,Dinner lay amount later easy myself discover year early media.,['#SneakerDrop'],USA,Texas,Austin,0.93,Positive,Delivery,FALSE,2
CMP005,ITEM_1035,YouTube,767075fd-1de2-42a0-b6a5-55c3b53244bc,user_910,7/9/2025 10:11,Word style thus enter need image plant prevent threat since then start food.,['#SummerKicks'],USA,Texas,Austin,0.01,Neutral,Delivery,TRUE,1
CMP001,ITEM_1027,TikTok,33ffe9e2-0674-4195-a02f-61bb23a3d73d,user_278,8/23/2025 23:04,Doctor writer maintain customer summer great doctor east product eye miss.,['#SummerKicks'],USA,Colorado,Denver,0.98,Positive,Brand Perception,TRUE,4
CMP003,ITEM_1016,Instagram,e1270cf9-437e-4015-8d8f-008b84f15777,user_843,8/20/2025 14:41,Personal next right where trouble within add the great personal her.,['#RunFast2025'],USA,Colorado,Denver,0.85,Positive,Product Review,FALSE,1
CMP001,ITEM_1044,YouTube,483af9f4-f941-4eec-ad07-f94432bb5bfc,user_517,4/27/2025 19:28,Speak particularly course speak lay sort player feel investment room.,['#SummerKicks'],USA,Massachusetts,Boston,-0.71,Negative,Delivery,FALSE,0
CMP002,ITEM_1010,YouTube,137dc312-61e1-4bb8-8fe2-6874a9ecd7e7,user_492,9/11/2025 1:41,Speak able defense throw never include ready among ago.,['#SneakerDrop'],USA,Washington,Seattle,-0.96,Negative,Brand Perception,FALSE,1
CMP004,ITEM_1030,Instagram,dc51cad0-45db-4c71-8ebe-efdb6a0639d2,user_341,6/30/2025 21:05,Cover recent analysis easy evening choice trial deep provide remember surface magazine machine.,['#SummerKicks'],USA,Texas,Dallas,0.64,Positive,Brand Perception,FALSE,4
CMP002,ITEM_1025,TikTok,8583129c-ecdf-4862-932d-b333e0913875,user_869,5/4/2025 11:26,Leg serve nearly trouble always central year.,['#RunFast2025'],USA,Arizona,Phoenix,0.86,Positive,Delivery,TRUE,4
CMP003,ITEM_1037,TikTok,d83b89be-e88e-41b4-bf4b-3c5dfaf4d24d,user_873,8/9/2025 2:51,Situation thank rise particularly official know compare.,['#SneakerDrop'],USA,Texas,Dallas,0.86,Positive,Ad Feedback,TRUE,4
CMP004,ITEM_1031,Instagram,337c2869-3fd4-438a-acbe-5343ecade686,user_956,5/1/2025 4:48,Keep thing you process follow fight impact identify six.,['#RunFast2025'],USA,California,Los Angeles,0.42,Positive,Product Review,FALSE,2
CMP003,ITEM_1042,YouTube,2b5c6ecb-5a25-4663-815b-cb0729940156,user_89,8/13/2025 20:53,Film crime ability energy change truth song still.,['#SneakerDrop'],USA,Florida,Miami,-0.77,Negative,Ad Feedback,TRUE,0
CMP005,ITEM_1000,Twitter,3bef61b6-68c1-4200-985a-713979921a50,user_808,4/2/2025 22:58,Let prepare strong employee final majority that.,['#RunFast2025'],USA,Massachusetts,Boston,-0.66,Negative,Delivery,FALSE,4
CMP005,ITEM_1004,YouTube,43d583a2-77ff-472f-8646-6f8785b4e847,user_291,5/23/2025 12:00,Control finish goal least your wear experience about build we up.,['#RunFast2025'],USA,Texas,Dallas,0.9,Positive,Product Review,TRUE,3
CMP005,ITEM_1014,Facebook,11c4ee12-8317-4af5-b966-32cbfe02f066,user_32,6/8/2025 14:57,Finish since fact shoulder pass family cover talk serious evening suddenly collection.,['#FitInStyle'],USA,Washington,Seattle,0.04,Neutral,Brand Perception,FALSE,4
CMP003,ITEM_1018,TikTok,700011cf-fa63-42e1-8e85-a4b20ba56b00,user_428,9/27/2025 11:48,Natural on very spend know station begin avoid audience knowledge.,['#RunFast2025'],USA,Arizona,Phoenix,-0.06,Neutral,Brand Perception,TRUE,5
CMP002,ITEM_1002,Instagram,03ead3eb-cbe3-4938-a2ad-a83a96ef7bca,user_60,4/15/2025 10:07,Sport get pull that meet response moment goal short.,['#FootwearGoals'],USA,Texas,Dallas,1,Positive,Product Review,TRUE,5
CMP001,ITEM_1018,Facebook,46118a04-9255-431c-8c84-eca06ed8601a,user_704,8/21/2025 14:36,Yourself every indicate control small little administration.,['#SummerKicks'],USA,California,San Diego,0.64,Positive,Brand Perception,TRUE,5
CMP005,ITEM_1046,YouTube,cfda9876-a812-4862-bf5c-0976878d88de,user_309,7/30/2025 8:09,Most dinner individual green thousand against phone recognize level side.,['#RunFast2025'],USA,Georgia,Atlanta,-0.03,Neutral,Brand Perception,TRUE,2
CMP001,ITEM_1003,Instagram,13b3d431-9d95-486c-bfc0-b843edf4e184,user_861,4/18/2025 15:36,Reach compare happy plan yard social board budget election American.,['#SummerKicks'],USA,Massachusetts,Boston,0.65,Positive,Brand Perception,FALSE,3
CMP002,ITEM_1020,TikTok,a3dd847e-3a0b-4cc4-864d-5eb3d4d11f77,user_674,4/17/2025 11:23,Brother health major guy pass travel minute race manager operation this agree itself.,['#SummerKicks'],USA,California,San Diego,-0.87,Negative,Product Review,FALSE,3
CMP001,ITEM_1031,Facebook,9d9f0a4b-3a34-40a1-aab3-fe917c83d134,user_151,6/25/2025 2:48,Put you spring trial enough never always medical someone hospital deal task middle.,['#SneakerDrop'],USA,Florida,Miami,0.72,Positive,Delivery,TRUE,5
CMP002,ITEM_1026,Instagram,2706ea08-9a38-4145-860e-5800f5ca43e1,user_789,6/29/2025 5:29,Need around quality more think main maintain only politics north.,['#SneakerDrop'],USA,Texas,Austin,0.54,Positive,Delivery,FALSE,0
CMP001,ITEM_1030,YouTube,0af4a68b-8084-445d-9de8-e3008b183b71,user_206,5/20/2025 2:43,Accept father late down that and drive speech concern.,['#RunFast2025'],USA,Florida,Miami,0.76,Positive,Delivery,FALSE,4
CMP005,ITEM_1039,YouTube,6d088d97-dd14-4c45-9695-0b69489a80e4,user_201,6/26/2025 10:39,Capital image environment mean economy brother.,['#FitInStyle'],USA,Florida,Orlando,-0.68,Negative,Delivery,FALSE,0
CMP003,ITEM_1021,Instagram,f6b22a36-c137-42fc-a661-2025a67b9b0c,user_417,4/9/2025 4:55,Break material hair soon consider serve everyone area pay.,['#FootwearGoals'],USA,Texas,Austin,-0.96,Negative,Brand Perception,FALSE,4
CMP005,ITEM_1014,Facebook,67c20d27-9c31-495c-ad66-e8a0503c9245,user_854,8/31/2025 18:02,Stand trial wife soldier family feel heavy board notice American.,['#FootwearGoals'],USA,Illinois,Chicago,0.51,Positive,Ad Feedback,TRUE,5
CMP005,ITEM_1016,TikTok,722006af-a151-47d1-88bd-b6dfdafcf474,user_271,8/18/2025 15:26,Here mean community more behavior think market after remain medical.,['#SneakerDrop'],USA,Colorado,Denver,0.46,Positive,Brand Perception,TRUE,3
CMP001,ITEM_1027,Instagram,6f685f79-39de-4618-a307-9ab85f2f246a,user_981,9/17/2025 0:05,Plan that be push century strong now eat media second.,['#SneakerDrop'],USA,Arizona,Phoenix,0.08,Neutral,Brand Perception,TRUE,4
CMP003,ITEM_1049,YouTube,f9176f76-5fe1-4c03-ab11-9dad9138b49c,user_679,8/16/2025 18:26,Want itself four some thank despite.,['#SneakerDrop'],USA,Georgia,Atlanta,-0.85,Negative,Delivery,TRUE,1
CMP004,ITEM_1035,Facebook,792e2a96-4b52-44f0-9ec2-89a12598984d,user_181,4/22/2025 14:06,Into central note hard enjoy drive their long.,['#FootwearGoals'],USA,Texas,Austin,0.78,Positive,Ad Feedback,FALSE,5
CMP002,ITEM_1030,Instagram,44510b30-3b9c-4b74-a518-c3d8e2f54346,user_101,9/8/2025 13:48,Pass write small room gun site many choose remain former watch during.,['#RunFast2025'],USA,Florida,Orlando,-0.88,Negative,Delivery,FALSE,3
CMP002,ITEM_1027,Twitter,b15a1dd8-c1f6-4bf3-ae70-853e1b303bc9,user_746,6/19/2025 2:07,Part open hard wrong room consumer speak wall grow stop ask determine.,['#RunFast2025'],USA,Washington,Seattle,0.95,Positive,Delivery,TRUE,0
CMP002,ITEM_1007,Instagram,402a964c-5515-4b1b-a6a2-285ad5f20d7a,user_976,5/29/2025 2:00,Training fine crime contain industry worry check despite pretty.,['#RunFast2025'],USA,Texas,Dallas,-0.44,Negative,Delivery,TRUE,0
CMP004,ITEM_1021,Instagram,e58ea389-3fea-484b-ad3f-191d3135dc79,user_512,4/25/2025 18:22,Ten product culture bring possible result.,['#FootwearGoals'],USA,Georgia,Atlanta,0,Neutral,Delivery,TRUE,2
CMP001,ITEM_1022,Twitter,946f12a4-b616-4231-ba9d-a1f7f528eee2,user_397,4/7/2025 9:37,They later right officer owner car market Mr purpose ball.,['#RunFast2025'],USA,Colorado,Denver,-0.49,Negative,Ad Feedback,TRUE,1
CMP002,ITEM_1021,Twitter,c53e129c-b5e6-4eac-8805-b8f6b68fc832,user_534,7/15/2025 8:09,Generation international edge final probably environment wrong instead.,['#FootwearGoals'],USA,Illinois,Chicago,0.95,Positive,Delivery,TRUE,2
CMP004,ITEM_1048,TikTok,1df3c124-9b0d-412f-ab96-819125efc9e1,user_106,6/13/2025 18:29,International available decide TV scene either week appear.,['#FootwearGoals'],USA,Massachusetts,Boston,0.43,Positive,Brand Perception,TRUE,5
CMP002,ITEM_1042,TikTok,3ff02e5a-b88d-4147-9794-f82835a0b651,user_570,6/22/2025 19:41,Ten police second cup blue suffer back statement.,['#FitInStyle'],USA,Massachusetts,Boston,0.56,Positive,Ad Feedback,TRUE,3
CMP002,ITEM_1000,YouTube,b63be2dc-906c-4980-846d-abd33b636a09,user_363,7/14/2025 18:10,Story pressure keep successful computer meeting teach.,['#SneakerDrop'],USA,Texas,Austin,-0.55,Negative,Brand Perception,TRUE,2
CMP004,ITEM_1005,Twitter,7b9a5c58-ff52-42d8-a9a7-96181f06fc43,user_863,5/3/2025 12:44,Travel happen among arrive under later upon key avoid each realize today.,['#SneakerDrop'],USA,California,San Diego,0.05,Neutral,Product Review,FALSE,3
CMP005,ITEM_1035,Facebook,7e7c5f55-0601-4ab2-9350-88fd41db55f1,user_122,5/28/2025 19:33,Score plant recently tax debate trial item receive should direction break able whether.,['#FootwearGoals'],USA,California,Los Angeles,-0.55,Negative,Product Review,FALSE,4
CMP004,ITEM_1018,Instagram,cb1111d3-c490-43b7-9362-daa10451757a,user_879,7/27/2025 7:43,Treatment event everybody most network character sit community fund political trouble.,['#SneakerDrop'],USA,California,Los Angeles,-0.53,Negative,Product Review,FALSE,3
CMP002,ITEM_1017,Facebook,cbdd3a9b-35eb-4648-8ac2-1817897bbe11,user_870,4/20/2025 12:14,Join like attention my whether field.,['#FitInStyle'],USA,Texas,Dallas,-0.75,Negative,Brand Perception,FALSE,5
CMP003,ITEM_1026,Instagram,69f573fb-578e-4f5f-a09a-00463f5af043,user_26,4/23/2025 19:24,Exactly point but lose great point.,['#SummerKicks'],USA,Washington,Seattle,0.37,Positive,Product Review,TRUE,2
CMP001,ITEM_1006,Facebook,e3c80e76-d2aa-4cda-8242-740c1a19d0b1,user_786,6/13/2025 21:59,Wrong let try according serious discover law.,['#SummerKicks'],USA,Washington,Seattle,-0.87,Negative,Product Review,TRUE,1
CMP001,ITEM_1017,Facebook,ee7addae-3f4d-4485-b03a-a3a319c360a2,user_861,7/19/2025 12:06,Need participant Republican decision beat create expert but yeah.,['#FootwearGoals'],USA,Colorado,Denver,-0.94,Negative,Delivery,FALSE,0
CMP004,ITEM_1048,Instagram,72db9f2f-2eae-4829-b802-a650b101613e,user_319,5/28/2025 0:48,Move Congress road impact green administration hair discussion form.,['#FitInStyle'],USA,Texas,Dallas,-0.05,Neutral,Ad Feedback,TRUE,0
CMP001,ITEM_1037,Instagram,0c9646e3-6144-4d9d-803b-8ca1f20e2298,user_109,3/30/2025 17:31,Tree president open federal shake happy strong economic ever.,['#FitInStyle'],USA,California,Los Angeles,0.55,Positive,Ad Feedback,FALSE,1
CMP005,ITEM_1035,Twitter,eef227a9-a0a8-44e5-9e80-58b655a42af7,user_83,6/16/2025 8:16,Admit evidence protect loss factor nice hard country experience very current.,['#SummerKicks'],USA,Florida,Miami,0.94,Positive,Ad Feedback,TRUE,3
CMP002,ITEM_1046,Twitter,06d60ecb-0172-4638-9a66-2a1425b2dfaa,user_173,3/31/2025 15:30,Decide short few unit any but.,['#FootwearGoals'],USA,Illinois,Chicago,-1,Negative,Delivery,TRUE,3
CMP005,ITEM_1015,Instagram,5b8cb04d-7fd3-4316-b66b-cc59cfce723b,user_440,6/30/2025 10:22,Mouth far color hit operation medical hotel.,['#RunFast2025'],USA,California,San Diego,-0.06,Neutral,Delivery,FALSE,1
CMP004,ITEM_1037,TikTok,0f8d92f7-a1ce-426f-a221-431e5c4e88bf,user_932,7/22/2025 16:05,Huge sit cost system successful prevent system open difficult yard computer team.,['#FootwearGoals'],USA,Arizona,Phoenix,0.73,Positive,Ad Feedback,FALSE,2
CMP005,ITEM_1031,Instagram,55d9bc44-cc3b-4215-a720-0deca0fa50d4,user_117,5/21/2025 19:02,Let executive such mission total total.,['#FitInStyle'],USA,California,San Diego,0.48,Positive,Product Review,TRUE,5
CMP005,ITEM_1007,Twitter,f1185f4a-9e07-42dd-bfb4-e7856f20ea65,user_135,6/22/2025 22:57,Good girl them mean dinner she yet.,['#SneakerDrop'],USA,Illinois,Chicago,-0.48,Negative,Ad Feedback,FALSE,1
CMP002,ITEM_1017,Instagram,e560d69f-3062-4cdc-97fa-8d3b5a005d52,user_588,9/1/2025 8:27,Article eat meeting conference point trip someone common instead.,['#SneakerDrop'],USA,Texas,Austin,0.38,Positive,Ad Feedback,FALSE,0
CMP003,ITEM_1013,TikTok,93ffb32e-cb0a-4002-ba83-175e3cce8171,user_147,9/1/2025 22:07,Eye laugh doctor degree join require.,['#RunFast2025'],USA,Florida,Orlando,-0.08,Neutral,Delivery,FALSE,3
CMP004,ITEM_1042,YouTube,60dc6f2f-53d3-49df-bf77-b441c9b35cb9,user_696,8/2/2025 17:02,Machine story mission guy write not bank relationship.,['#SummerKicks'],USA,Georgia,Atlanta,0.07,Neutral,Product Review,TRUE,3
CMP003,ITEM_1012,Twitter,1e98b56c-c419-46d6-bba6-66a06cda5653,user_501,6/5/2025 16:49,Long though reduce expert across compare black easy member.,['#FitInStyle'],USA,Arizona,Phoenix,0.48,Positive,Brand Perception,FALSE,1
CMP001,ITEM_1003,TikTok,ed601848-d7ad-4b64-8d40-6e2fe96f854d,user_536,8/24/2025 21:53,Black interesting reveal well when realize others.,['#SummerKicks'],USA,Illinois,Chicago,0.92,Positive,Product Review,FALSE,2
CMP002,ITEM_1027,Instagram,246e2170-2ae3-42f9-b277-7f91ecd13f16,user_484,7/16/2025 17:34,Land sort run coach still floor son her take policy heart example culture five.,['#FootwearGoals'],USA,Texas,Dallas,-0.03,Neutral,Product Review,FALSE,1
CMP003,ITEM_1030,TikTok,0e0ada60-89b5-4f36-88f1-3773ba41e425,user_276,5/7/2025 8:10,Economic environment might hope during enjoy perform billion professional various.,['#RunFast2025'],USA,Georgia,Atlanta,0.93,Positive,Ad Feedback,TRUE,5
CMP004,ITEM_1024,Twitter,15c1ff43-95e1-4d66-a760-842c1714c9f5,user_971,6/28/2025 3:23,Politics land necessary from exactly from member thank today campaign pull discussion me.,['#FootwearGoals'],USA,Colorado,Denver,-0.07,Neutral,Delivery,FALSE,4
CMP003,ITEM_1044,Instagram,1893fb3d-ce12-42ab-b69b-ed0d66e3dc95,user_278,6/17/2025 2:51,Any fine every point write cost talk respond seek.,['#FootwearGoals'],USA,Arizona,Phoenix,-0.99,Negative,Ad Feedback,TRUE,2
CMP003,ITEM_1015,YouTube,53a921eb-92c7-4189-9fca-733ca36e58e7,user_876,9/20/2025 5:01,Watch make sing type major of list.,['#FootwearGoals'],USA,California,San Diego,-0.63,Negative,Product Review,FALSE,4
CMP001,ITEM_1009,Instagram,6dd26441-b1fe-4197-8cc9-79c13a5c6fee,user_335,6/16/2025 5:57,Range size during nation network probably trial total the senior actually.,['#FootwearGoals'],USA,Massachusetts,Boston,-0.1,Neutral,Product Review,TRUE,0
CMP003,ITEM_1046,TikTok,77eec619-e059-43a8-838c-38e4f9e6e299,user_257,8/29/2025 0:43,President figure former such finish lose somebody investment attention those time.,['#SummerKicks'],USA,California,San Diego,0.58,Positive,Delivery,TRUE,3
CMP004,ITEM_1039,Twitter,40ff1080-926c-41ba-8802-dd5aec7e8eb8,user_911,9/18/2025 2:09,Money worker test game or there.,['#RunFast2025'],USA,Washington,Seattle,0.54,Positive,Brand Perception,TRUE,4
CMP003,ITEM_1031,Twitter,6f0d2ac3-da72-4e09-ba59-e6c4aabf7fe0,user_441,9/9/2025 22:34,Also coach with arm wish debate process anything letter away color member ground.,['#FootwearGoals'],USA,California,Los Angeles,-0.08,Neutral,Product Review,TRUE,3
CMP001,ITEM_1013,TikTok,fe5126f2-f2a6-4281-af3e-faccf36c03f6,user_422,8/14/2025 20:10,Mr table red where able thing nothing group machine.,['#FootwearGoals'],USA,Florida,Orlando,0.78,Positive,Brand Perception,TRUE,1
CMP002,ITEM_1013,Facebook,f2841a98-77aa-49e9-a381-0a80a3efe461,user_99,7/8/2025 17:56,Contain individual possible paper purpose understand.,['#SneakerDrop'],USA,Arizona,Phoenix,0.71,Positive,Ad Feedback,FALSE,5
CMP005,ITEM_1028,Twitter,ff91ad70-ccfe-4665-867f-59749e3fd8ca,user_95,4/12/2025 7:51,Improve training better someone top increase establish.,['#SummerKicks'],USA,Illinois,Chicago,-0.08,Neutral,Delivery,TRUE,0
CMP004,ITEM_1044,Facebook,a45eefe1-f693-40a4-86ae-0c653b8d588e,user_554,9/14/2025 18:29,Case talk rule pay include prepare.,['#RunFast2025'],USA,Texas,Austin,-0.49,Negative,Brand Perception,TRUE,3
CMP003,ITEM_1006,Instagram,8a1d23f9-e8cf-4c29-b3d5-88aa2a136746,user_515,4/17/2025 15:59,Thank him paper look us tonight body mention necessary candidate anything put real.,['#FootwearGoals'],USA,Illinois,Chicago,-0.81,Negative,Brand Perception,FALSE,2
CMP004,ITEM_1035,Twitter,9ed3b37b-2963-4d6d-b01c-eee8d1dfe8e2,user_27,8/2/2025 20:12,Product care third level how challenge model particularly knowledge media.,['#SneakerDrop'],USA,Texas,Austin,0.03,Neutral,Product Review,TRUE,1
CMP002,ITEM_1047,Instagram,5c7c3683-ef07-4092-8935-0b76d1e097e5,user_750,7/22/2025 9:40,System away situation environmental under visit night kid long system from.,['#RunFast2025'],USA,Illinois,Chicago,-0.86,Negative,Delivery,FALSE,0
CMP004,ITEM_1014,YouTube,d52cec2f-caac-4dc0-afab-dcf13338696e,user_137,6/27/2025 10:41,Article turn station human foreign service.,['#SneakerDrop'],USA,Texas,Dallas,-0.49,Negative,Delivery,FALSE,5
CMP004,ITEM_1009,Instagram,de5e237c-2d8d-46f9-94a1-b481caeafe91,user_853,6/27/2025 21:12,His big successful across great drive home head money man.,['#RunFast2025'],USA,Georgia,Atlanta,0.42,Positive,Ad Feedback,TRUE,5
CMP004,ITEM_1006,Instagram,ddd4853c-5f38-45ab-84f6-9a76083c05ea,user_782,7/22/2025 7:54,Author toward red positive item indicate them she again cover indeed current.,['#RunFast2025'],USA,Illinois,Chicago,0.59,Positive,Brand Perception,TRUE,5
